,id,address,suburb,postcode,price,propertyType,bedrooms,bathrooms,parkingSpaces,studies,furnished,latitude,longitude,min_pri_latitude,min_pri_longitude,min_sec_latitude,min_sec_longitude,min_other_latitude,min_other_longitude
10575,435140519,21A Hillcrest Road,Frankston,3199,390,Unit,2,1,0,0,N,-38.1572209,145.14215125,-38.16181,145.14717,-38.16219,145.12895,-38.14716,145.163
10576,435138807,33 Grimwade Crescent,Frankston,3199,470,House,3,2,4,0,N,-38.136179,145.143995,-38.13792,145.15228,-37.7304,144.96456,-38.11943,145.14233
10578,435138695,187 Karingal Drive,Frankston,3199,430,House,3,1,1,0,N,-38.14915,145.165965,-38.14148,145.16681,-38.14632,145.15845,-38.14716,145.163
10579,435137323,17 Frome Avenue,Frankston,3199,400,House,3,1,0,0,N,-38.155556,145.125952,-38.16049,145.12697,-38.16219,145.12895,-38.14825,145.11925
10580,435036571,145 Cranbourne Frankston Road,Frankston,3199,500,House,3,1,3,0,N,-38.15264349,145.18838275,-38.15528,145.19111,-38.15929,145.19018,-38.1433,145.1702
10581,435134863,1/8 Burns St,Frankston,3199,440,House,2,1,1,0,N,-38.15151824,145.13262035,-38.1488,145.1262,-38.16219,145.12895,-38.14825,145.11925
10582,435134835,1/10 Corlett Street,Frankston,3199,480,Unit,3,2,1,0,N,-38.13187725,145.13270074,-38.12516,145.13174,-37.7304,144.96456,-38.11943,145.14233
10583,434626839,3 Mcmahons Road,Frankston,3199,450,House,3,1,1,0,N,-38.152111,145.133138,-38.1488,145.1262,-38.16219,145.12895,-38.14825,145.11925
10584,435033791,114 Beach Street,Frankston,3199,380,House,3,1,3,0,N,-38.143643,145.134427,-38.1488,145.1262,-37.7304,144.96456,-38.14825,145.11925
10585,435028323,29/95 Ashleigh Avenue,Frankston,3199,350,Townhouse,3,1,1,0,N,-38.139628,145.148204,-38.13792,145.15228,-37.7304,144.96456,-38.14716,145.163
10586,435125383,23 Ebdale Street,Frankston,3199,500,House,3,2,2,0,N,-38.137526,145.125534,-38.14756,145.12403,-37.7304,144.96456,-38.14825,145.11925
10587,435122955,3/21 Jolly Street,Frankston,3199,370,Unit,2,1,2,0,N,-38.14182057,145.1359911,-38.14663,145.14553,-37.7304,144.96456,-38.14825,145.11925
10588,434829987,26 Glenview Crescent,Frankston,3199,530,House,4,2,2,0,N,-38.156413,145.150992,-38.16181,145.14717,-38.14632,145.15845,-38.14716,145.163
10589,435116859,131 Fleetwood Crescent,Frankston South,3199,865,House,4,2,4,0,N,-38.168058,145.105896,-38.17226,145.09346,-37.81552,145.25669,-38.14825,145.11925
10590,435115515,17 Partridge Crescent,Frankston,3199,580,House,3,2,2,0,N,-38.172779,145.154517,-38.16808,145.1557,-38.17412,145.14663,-38.14716,145.163
10591,435115407,7/13 Cliff Road,Frankston South,3199,340,Unit,2,1,1,0,N,-38.15141987,145.11598579,-38.14756,145.12403,-38.16219,145.12895,-38.14825,145.11925
10592,435115227,2/126 Lindrum Road,Frankston,3199,460,Townhouse,2,1,1,0,N,-38.15104395,145.15297228,-38.14746,145.15828,-38.14632,145.15845,-38.14716,145.163
10593,434818527,78 Woolston Drive,Frankston South,3199,495,House,3,1,2,0,N,-38.163215,145.124203,-38.16049,145.12697,-38.16219,145.12895,-38.14825,145.11925
10594,434816967,14 Macorna Street,Frankston,3199,495,House,5,2,2,0,N,-38.157004,145.133093,-38.16049,145.12697,-38.16219,145.12895,-38.14825,145.11925
10595,434916827,6 Towerhill Road,Frankston,3199,440,House,3,1,1,0,N,-38.162732,145.134625,-38.16049,145.12697,-38.16219,145.12895,-38.14825,145.11925
10596,435019391,124 Willow Road,Frankston,3199,410,House,3,1,1,0,N,-38.161399,145.164414,-38.16808,145.1557,-38.14632,145.15845,-38.14716,145.163
10597,434913367,3/1 Foot Street,Frankston,3199,395,House,2,1,1,0,N,-38.15395918,145.132729,-38.1488,145.1262,-38.16219,145.12895,-38.14825,145.11925
10598,435016467,12 Sarah Place,Frankston South,3199,630,House,4,2,1,0,N,-38.168643,145.140227,-38.17205,145.14587,-38.17412,145.14663,-38.14825,145.11925
10599,435014703,111 Fleetwood Crescent,Frankston South,3199,650,House,3,2,2,0,N,-38.167206,145.107813,-38.17444,145.12094,-37.81552,145.25669,-38.14825,145.11925
10600,435112811,3/402 Nepean Highway,Frankston,3199,335,Apartment,2,1,1,0,N,-38.138441,145.123024,-38.14756,145.12403,-37.7304,144.96456,-38.14825,145.11925
10601,434903619,40 Frank Street,Frankston,3199,480,House,3,1,2,0,N,-38.137316,145.145781,-38.13792,145.15228,-37.7304,144.96456,-38.11943,145.14233
10603,435103807,20 Karingal Drive,Frankston,3199,335,House,3,1,1,0,N,-38.138173,145.153255,-38.13792,145.15228,-38.14632,145.15845,-38.14716,145.163
10604,435103255,2 Lawson Avenue,Frankston South,3199,495,House,4,2,2,0,N,-38.16935,145.137687,-38.17205,145.14587,-38.17412,145.14663,-38.14825,145.11925
10605,435101659,2/10 Corlett Street,Frankston,3199,500,Unit,3,2,2,0,N,-38.13187725,145.13270074,-38.12516,145.13174,-37.7304,144.96456,-38.11943,145.14233
10606,435000143,2/71 Gould Street,Frankston,3199,460,House,2,1,1,0,N,-38.13455296,145.12248823,-38.14756,145.12403,-37.7304,144.96456,-38.14825,145.11925
10607,435101427,30B Denbigh St,Frankston,3199,680,Townhouse,3,2,2,0,N,-38.15321553,145.12211194,-38.14756,145.12403,-38.16219,145.12895,-38.14825,145.11925
10609,435098547,14 Corio Avenue,Frankston,3199,620,House,5,2,2,0,N,-38.160924,145.132525,-38.16049,145.12697,-38.16219,145.12895,-38.14825,145.11925
10610,434996715,23 Lee Street,Frankston,3199,550,House,3,1,2,0,N,-38.15533048,145.14944016,-38.16181,145.14717,-38.14632,145.15845,-38.14716,145.163
10611,434991291,4/13 Cliff Road,Frankston,3199,335,Unit,2,1,0,0,N,-38.15141987,145.11598579,-38.14756,145.12403,-38.16219,145.12895,-38.14825,145.11925
10612,434994383,2/5 Sanders Road,Frankston South,3199,600,Townhouse,4,2,1,0,N,-38.17122541,145.13745655,-38.17205,145.14587,-38.17412,145.14663,-38.14825,145.11925
10613,435095523,1/15 Addicott Street,Frankston,3199,455,House,3,1,1,0,N,-38.14295464,145.13800499,-38.14663,145.14553,-37.7304,144.96456,-38.14825,145.11925
10614,434993191,41 Nursery Avenue,Frankston,3199,799,House,5,2,4,0,N,-38.149378,145.144905,-38.14663,145.14553,-38.14632,145.15845,-38.14716,145.163
10615,435093275,13/4 Barak Court,Frankston,3199,340,Unit,1,1,1,0,N,-38.14183449,145.15110581,-38.13792,145.15228,-38.14632,145.15845,-38.14716,145.163
10616,435091251,2/25 Cranbourne Road,Frankston,3199,300,Unit,1,1,1,0,N,-38.14607083,145.12852233,-38.1488,145.1262,-37.7304,144.96456,-38.14825,145.11925
10617,435087923,78 Kars Street,Frankston,3199,580,House,3,2,2,0,N,-38.155133,145.117552,-38.14756,145.12403,-38.16219,145.12895,-38.14825,145.11925
10618,434983803,5/3 Bembridge Avenue,Frankston South,3199,750,Townhouse,3,2,2,0,N,-38.16006168,145.10512579,-38.17226,145.09346,-37.81552,145.25669,-38.14825,145.11925
10619,434983263,10/63 Dandenong Road East,Frankston,3199,255,Apartment,1,1,1,0,N,-38.13511,145.129977,-38.12516,145.13174,-37.7304,144.96456,-38.14825,145.11925
10620,435083259,1/29 Warrain Street,Frankston,3199,360,Unit,1,1,1,0,N,-38.15784677,145.13183298,-38.16049,145.12697,-38.16219,145.12895,-38.14825,145.11925
10621,432528174,6/3 Kars St,Frankston,3199,495,Unit,3,1,1,0,N,-38.149034,145.120633,-38.14756,145.12403,-38.16219,145.12895,-38.14825,145.11925
10622,435076487,64 Mount Erin Crescent,Frankston South,3199,575,House,4,2,2,0,N,-38.170137,145.14009835,-38.17205,145.14587,-38.17412,145.14663,-38.14825,145.11925
10623,435075439,9/18 Reservoir Road,Frankston,3199,360,Unit,2,1,1,0,N,-38.1501313,145.14124664,-38.14663,145.14553,-37.7304,144.96456,-38.14716,145.163
10624,435074575,508/435 Nepean Highway,Frankston,3199,360,Apartment,1,1,0,0,Y,-38.14233932,145.12170437,-38.14756,145.12403,-37.7304,144.96456,-38.14825,145.11925
10625,435072555,10/37-41 Denbigh Street,Frankston,3199,370,Townhouse,2,1,1,0,N,-38.15341825,145.1237558,-38.1488,145.1262,-38.16219,145.12895,-38.14825,145.11925
10626,435071483,108 Foot Street,Frankston South,3199,470,House,3,1,2,0,N,-38.165056,145.127215,-38.16049,145.12697,-38.16219,145.12895,-38.14825,145.11925
10628,435070855,11 Addicott Street,Frankston,3199,450,House,3,1,5,0,N,-38.14322,145.137883,-38.14663,145.14553,-37.7304,144.96456,-38.14825,145.11925
10629,434662563,12 Colin Avenue,Frankston,3199,370,House,2,1,2,0,N,-38.135242,145.13148,-38.12516,145.13174,-37.7304,144.96456,-38.14825,145.11925
10630,434873127,54-84 Stotts Lane,Frankston South,3199,995,House,5,2,3,0,N,-38.18469269,145.1517661,-38.17863,145.16302,-38.17412,145.14663,-38.14716,145.163
10632,434868059,46 Milford Crescent,Frankston,3199,425,House,3,1,2,0,N,-38.143899,145.166154,-38.14148,145.16681,-38.14632,145.15845,-38.1433,145.1702
10633,434863103,62A Blaxland Avenue,Frankston South,3199,630,Townhouse,3,2,2,1,N,-38.16868354,145.1312145,-38.16049,145.12697,-38.16219,145.12895,-38.14825,145.11925
10634,434853539,27B Culcairn Drive,Frankston South,3199,535,Townhouse,4,2,2,0,N,-38.16689685,145.13377447,-38.16049,145.12697,-38.16219,145.12895,-38.14825,145.11925
10635,435051339,33/392 Nepean Highway,Frankston,3199,410,Apartment,2,1,1,0,N,-38.13757738,145.12330218,-38.14756,145.12403,-37.7304,144.96456,-38.14825,145.11925
10636,435136627,43/14 Sandpiper Place,Frankston,3199,210,Studio,1,1,0,0,Y,-38.150449,145.155337,-38.14746,145.15828,-38.14632,145.15845,-38.14716,145.163
10637,435133911,7 Bondi Avenue,Frankston,3199,475,House,3,1,1,0,N,-38.159579,145.13749,-38.16181,145.14717,-38.16219,145.12895,-38.14825,145.11925
10638,435112435,2/20 Screen Street,Frankston,3199,470,Townhouse,3,2,1,0,N,-38.15731221,145.14083636,-38.16181,145.14717,-38.16219,145.12895,-38.14825,145.11925
10639,435111011,3/9 Petrie Street,Frankston,3199,370,Unit,2,1,1,0,N,-38.14101451,145.12977825,-38.1488,145.1262,-37.7304,144.96456,-38.14825,145.11925
10640,435106263,2/19 Bradshaw Street,Frankston,3199,305,Unit,2,1,1,0,N,-38.13359807,145.13574392,-38.12516,145.13174,-37.7304,144.96456,-38.11943,145.14233
10641,424422406,65 Karingal Drive,Frankston,3199,480,House,3,1,4,0,N,-38.141473,145.157699,-38.14746,145.15828,-38.14632,145.15845,-38.14716,145.163
10642,435094419,20 Hamilton Grove,Frankston South,3199,520,House,4,1,2,0,N,-38.161481,145.123403,-38.16049,145.12697,-38.16219,145.12895,-38.14825,145.11925
10643,435085631,2 Magnolia Court,Frankston,3199,470,House,3,2,2,0,N,-38.16195349,145.13487215,-38.16049,145.12697,-38.16219,145.12895,-38.14825,145.11925
10644,435081703,2/40 High Street,Frankston,3199,425,Unit,2,1,1,0,N,-38.1488685,145.12119641,-38.14756,145.12403,-38.16219,145.12895,-38.14825,145.11925
10645,435079887,1/46 Fairway Street,Frankston,3199,390,Unit,3,1,2,0,N,-38.13656666,145.13544919,-38.12516,145.13174,-37.7304,144.96456,-38.11943,145.14233
10646,435075327,120/325 Nepean Highway,Frankston,3199,280,Apartment,2,1,1,0,N,-38.1328087,145.1249488,-38.12516,145.13174,-37.7304,144.96456,-38.14825,145.11925
10648,430670866,185 Beach Street,Frankston,3199,500,Townhouse,4,2,3,0,N,-38.14638687,145.14208255,-38.14663,145.14553,-37.7304,144.96456,-38.14716,145.163
10649,428936878,3/44 Queen Street,Frankston,3199,560,House,4,2,2,0,N,-38.13942179,145.1345954,-38.1488,145.1262,-37.7304,144.96456,-38.14825,145.11925
10650,427481394,2/44 Queen Street,Frankston,3199,540,Townhouse,4,2,1,0,N,-38.13942179,145.1345954,-38.1488,145.1262,-37.7304,144.96456,-38.14825,145.11925
10651,435056499,7/26 Wave Street,Frankston,3199,350,Unit,2,1,1,0,N,-38.13195451,145.13484425,-38.12516,145.13174,-37.7304,144.96456,-38.11943,145.14233
10652,432460182,4/8-10 Joy Street,Frankston,3199,350,Unit,2,1,2,0,N,-38.145103,145.131947,-38.1488,145.1262,-37.7304,144.96456,-38.14825,145.11925
10653,434998327,22 Ferndale Drive,Frankston,3199,570,House,4,2,2,0,N,-38.156964,145.164308,-38.14746,145.15828,-38.14632,145.15845,-38.14716,145.163
10654,434992371,1/1 Catherine Parade,Frankston,3199,300,Unit,1,1,1,0,N,-38.14588511,145.13382075,-38.1488,145.1262,-37.7304,144.96456,-38.14825,145.11925
10655,433089562,6/3 Pepe Court,Frankston,3199,210,Studio,1,1,0,0,N,-38.150522,145.167848,-38.14148,145.16681,-38.14632,145.15845,-38.14716,145.163
10656,435135291,61 Lucerne Crescent,Frankston,3199,425,House,3,1,1,0,N,-38.1485,145.169941,-38.14148,145.16681,-38.14632,145.15845,-38.1433,145.1702
10658,434105191,5 Oxford Street,Frankston,3199,250,Apartment,1,1,0,0,N,-38.156979,145.129259,-38.16049,145.12697,-38.16219,145.12895,-38.14825,145.11925
10659,434933747,906/435 Nepean Highway,Frankston,3199,400,Apartment,1,1,0,0,N,-38.14233932,145.12170437,-38.14756,145.12403,-37.7304,144.96456,-38.14825,145.11925
10660,435120547,2/428 Nepean Highway,Frankston,3199,370,Apartment,2,1,1,0,N,-38.140613,145.12185035,-38.14756,145.12403,-37.7304,144.96456,-38.14825,145.11925
10661,435116623,5/93 McMahons Road,Frankston,3199,255,Studio,1,1,1,0,N,-38.14058017,145.13782912,-38.14663,145.14553,-37.7304,144.96456,-38.14825,145.11925
10662,434882263,11 Glenview Crescent,Frankston,3199,471,House,3,2,3,0,N,-38.155712,145.150553,-38.16181,145.14717,-38.14632,145.15845,-38.14716,145.163
10663,435049967,20 Lambert Street,Frankston North,3200,410,House,3,1,4,0,N,-38.122236,145.155824,-38.12562,145.1574,-38.12612,145.14772,-38.11943,145.14233
10664,435046775,13 Aspen Court,Frankston North,3200,400,House,3,1,4,0,N,-38.114169,145.159757,-38.11662,145.16162,-38.12612,145.14772,-38.11943,145.14233
10665,435106015,2 Longleaf Street,Frankston North,3200,410,House,3,1,4,0,N,-38.124308,145.152339,-38.12562,145.1574,-38.12612,145.14772,-38.11943,145.14233
10667,432853606,17 Hickory Crescent,Frankston North,3200,420,House,3,1,2,0,N,-38.124917,145.150966,-38.12562,145.1574,-38.12612,145.14772,-38.11943,145.14233
10668,435091463,16 Lindsay Street,Frankston North,3200,375,House,3,1,1,0,N,-38.119427,145.153739,-38.12562,145.1574,-38.12612,145.14772,-38.11943,145.14233
10669,434960803,8 Lindsay Street,Frankston North,3200,400,House,3,1,1,0,N,-38.118987,145.153271,-38.12562,145.1574,-38.12612,145.14772,-38.11943,145.14233
10670,435054071,120 Excelsior Drive,Frankston North,3200,350,House,3,1,1,0,N,-38.123504,145.162557,-38.12562,145.1574,-38.12612,145.14772,-38.11943,145.14233
10672,435085167,377 Frankston-Dandenong Road,Frankston North,3200,400,House,3,1,2,0,N,-38.117818,145.150552,-38.10984,145.14693,-38.12612,145.14772,-38.11943,145.14233
10673,435067215,22 Lehmann Crescent,Frankston North,3200,370,House,3,1,1,0,N,-38.12313,145.150212,-38.12562,145.1574,-38.12612,145.14772,-38.11943,145.14233
10674,435038603,1 Norfolk Crescent,Frankston North,3200,400,House,3,1,2,0,N,-38.118944,145.151093,-38.12562,145.1574,-38.12612,145.14772,-38.11943,145.14233
10675,435000095,7 Rosemary Crescent,Frankston North,3200,380,House,3,1,2,0,N,-38.123869,145.153707,-38.12562,145.1574,-38.12612,145.14772,-38.11943,145.14233
10676,435144943,27 Moreton Street,Frankston North,3200,430,House,3,1,1,0,N,-38.118907,145.155053,-38.11662,145.16162,-38.12612,145.14772,-38.11943,145.14233
10678,435047619,5 Parry Court,Carrum Downs,3201,400,House,3,1,1,0,N,-38.10365105,145.17334135,-38.10335,145.17847,-38.09529,145.19766,-38.11943,145.14233
10679,435144167,15 Webster Street,Carrum Downs,3201,530,House,4,2,2,0,N,-38.0925276,145.17272798,-38.10335,145.17847,-38.09529,145.19766,-38.11943,145.14233
10680,435137207,1/15 Sitella Court,Carrum Downs,3201,440,House,3,2,1,0,N,-38.10710409,145.17234375,-38.10335,145.17847,-38.09529,145.19766,-38.11943,145.14233
10681,435134711,53 Clifton Park Drive,Carrum Downs,3201,550,House,3,2,2,1,N,-38.09162885,145.17234143,-38.10335,145.17847,-38.09529,145.19766,-38.11943,145.14233
10682,426588778,55 Gamble Road,Carrum Downs,3201,410,House,3,2,2,0,N,-38.112385,145.18888,-38.10442,145.19245,-38.09529,145.19766,-38.1433,145.1702
10683,435098411,7 Parhnam Court,Carrum Downs,3201,490,House,4,2,2,0,N,-38.10778,145.18997,-38.10442,145.19245,-38.09529,145.19766,-38.1433,145.1702
10684,435081651,24 Lats Avenue,Carrum Downs,3201,430,Unit,3,1,1,0,N,-38.10002535,145.1922474,-38.10442,145.19245,-38.09529,145.19766,-38.1433,145.1702
10685,435072575,17 Pinewood Drive,Carrum Downs,3201,430,House,3,1,0,0,N,-38.097434,145.187568,-38.0946,145.18791,-38.09529,145.19766,-38.1433,145.1702
10686,435060763,3 Quarrion Drive,Carrum Downs,3201,450,House,4,1,2,0,N,-38.106994,145.17587,-38.10335,145.17847,-38.09529,145.19766,-38.11943,145.14233
10687,435139819,12 Landstead Court,Carrum Downs,3201,470,Unit,3,2,0,0,N,-38.11021622,145.18475747,-38.10335,145.17847,-38.09529,145.19766,-38.1433,145.1702
10688,435132391,9 Katrina Court,Carrum Downs,3201,450,House,3,2,5,0,N,-38.0893776,145.19214645,-38.0946,145.18791,-38.09529,145.19766,-38.11943,145.14233
10689,422371862,8/19 Robin Drive,Carrum Downs,3201,420,Townhouse,3,2,1,0,N,-38.09856,145.174302,-38.10335,145.17847,-38.09529,145.19766,-38.11943,145.14233
10690,433240822,1/1 Parrot Court,Carrum Downs,3201,380,House,3,2,1,0,N,-38.113381,145.17646246,-38.10335,145.17847,-38.09529,145.19766,-38.1433,145.1702
10691,435078187,12/21 Brunnings Road,Carrum Downs,3201,440,Unit,3,2,0,0,N,-38.09447675,145.19033909,-38.0946,145.18791,-38.09529,145.19766,-38.1433,145.1702
10692,434967991,12/31-35 Brunnings Road,Carrum Downs,3201,450,House,3,2,2,0,N,-38.09460215,145.19134844,-38.0946,145.18791,-38.09529,145.19766,-38.1433,145.1702
10693,434964487,525 Frankston-Dandenong Road,Carrum Downs,3201,520,House,4,3,4,0,N,-38.10647,145.16709,-38.11662,145.16162,-38.12612,145.14772,-38.11943,145.14233
10694,435102867,89 Gamble Road,Carrum Downs,3201,500,House,3,2,2,0,N,-38.112962,145.192899,-38.10442,145.19245,-38.09529,145.19766,-38.1433,145.1702
10695,435058839,15/15 Balmain Drive,Carrum Downs,3201,430,Unit,3,1,2,0,N,-38.106888,145.168017,-38.10335,145.17847,-38.12612,145.14772,-38.11943,145.14233
10696,434555903,6 Mercury Court,Carrum Downs,3201,460,Unit,3,2,2,0,N,-38.09421547,145.19067047,-38.0946,145.18791,-38.09529,145.19766,-38.1433,145.1702
10697,434547347,4/151 Hall Road,Carrum Downs,3201,450,Townhouse,2,2,1,0,N,-38.10147698,145.18996175,-38.10442,145.19245,-38.09529,145.19766,-38.1433,145.1702
10698,434524955,2/5 Hillview Drive,Carrum Downs,3201,475,House,2,2,2,0,N,-38.09515256,145.19074692,-38.0946,145.18791,-38.09529,145.19766,-38.1433,145.1702
10699,434168967,20 Brunnings Road,Carrum Downs,3201,520,House,3,2,2,1,N,-38.094901,145.190929,-38.0946,145.18791,-38.09529,145.19766,-38.1433,145.1702
10701,435141143,31 Inverness Place,Heatherton,3202,650,House,3,2,2,0,N,-37.95952571,145.08221963,-37.96278,145.07907,-37.95376,145.06868,-37.94336,145.0568
10702,435033219,6 Turnberry Court,Heatherton,3202,620,House,3,2,2,0,N,-37.953969,145.081463,-37.96278,145.07907,-37.95376,145.06868,-37.94336,145.0568
10703,435032631,21 Baltusrol Circuit,Heatherton,3202,675,House,4,3,2,1,N,-37.96075561,145.08427141,-37.96278,145.07907,-37.95376,145.06868,-37.94336,145.0568
10704,435022151,303/3 Sandbelt Close,Heatherton,3202,470,Apartment,2,1,1,0,N,-37.95337448,145.07989426,-37.96278,145.07907,-37.95376,145.06868,-37.94336,145.0568
10705,428905798,2/27 Kingston Road,Heatherton,3202,600,Townhouse,3,2,2,0,N,-37.9535819,145.08172799,-37.96278,145.07907,-37.95376,145.06868,-37.94336,145.0568
10706,435148139,69 Bendigo Avenue,Bentleigh,3204,600,House,3,1,2,0,N,-37.919954,145.036948,-37.92283,145.04147,-37.7918,145.19954,-37.93458,145.03628
10707,435147095,4/1 Leila Road,Ormond,3204,350,Apartment,1,1,1,0,N,-37.90018875,145.0406094,-37.89952,145.04122,-37.81478,145.04782,-37.90206,145.04074
10708,428910318,108/79-83 Mitchell Street,Bentleigh,3204,525,Apartment,2,2,1,0,N,-37.91993341,145.03910755,-37.92283,145.04147,-37.7918,145.19954,-37.93458,145.03628
10709,434940775,206/21-25 Nicholson Street,Bentleigh,3204,520,Apartment,2,2,1,0,N,-37.91699378,145.03641564,-37.92283,145.04147,-37.7918,145.19954,-37.90206,145.04074
10710,434835831,3/6 Ormond Road,Ormond,3204,300,Apartment,1,1,1,0,N,-37.90357681,145.04542519,-37.89952,145.04122,-37.81478,145.04782,-37.90206,145.04074
10711,434939659,7/18 Ulupna Road,Ormond,3204,420,Apartment,2,1,1,0,N,-37.902275,145.043048,-37.89952,145.04122,-37.81478,145.04782,-37.90206,145.04074
10712,435143295,107/15 Hamilton Street,Bentleigh,3204,540,Apartment,2,2,1,0,N,-37.91604038,145.03585149,-37.92283,145.04147,-37.7918,145.19954,-37.90206,145.04074
10713,435042915,G06/261 Centre Road,Bentleigh,3204,385,Apartment,1,1,1,0,N,-37.91738798,145.03121888,-37.92059,145.02677,-37.7918,145.19954,-37.93458,145.03628
10714,435142547,4/10 Ormond Road,Ormond,3204,285,Apartment,1,1,1,0,N,-37.903226,145.045491,-37.89952,145.04122,-37.81478,145.04782,-37.90206,145.04074
10715,435142131,104/32 Mahvo Street,Bentleigh,3204,490,Apartment,2,2,1,0,N,-37.91906058,145.03423513,-37.92059,145.02677,-37.7918,145.19954,-37.93458,145.03628
10716,434633935,20 St James Avenue,Bentleigh,3204,890,House,4,2,2,0,N,-37.916761,145.049228,-37.91461,145.05717,-37.9122,145.04854,-37.92672,145.06208
10717,435040859,117 Wheatley Road,McKinnon,3204,650,House,3,1,1,0,N,-37.907467,145.033948,-37.907,145.03367,-36.38595,146.32991,-37.90206,145.04074
10718,434239719,4/20 Vickery Street,Bentleigh,3204,400,Apartment,2,1,1,0,N,-37.916486,145.039247,-37.92283,145.04147,-37.7918,145.19954,-37.90206,145.04074
