id,address,suburb,postcode,price,propertyType,bedrooms,bathrooms,parkingSpaces,studies,furnished,latitude,longitude,closest_primary_lat,closest_primary_long,closest_primary_distance,closest_primary_duration,closest_secondary_lat,closest_secondary_long,closest_secondary_distance,closest_secondary_duration,closest_train_lat,closest_train_long,closest_train_distance,closest_train_duration,closest_tram_lat,closest_tram_long,closest_tram_distance,closest_tram_duration,closest_bus_lat,closest_bus_long,closest_bus_distance,closest_bus_duration,closest_park_lat,closest_park_long,closest_park_distance,closest_park_duration,cbd_lat,cbd_long,cbd_distance,cbd_duration
434897947,140 Dendy Street,Brighton East,3187,1850,House,5,3,2,0,N,-37.921312,145.008381,-37.9221,144.99611,1975.9,179.3,-37.92016,145.01912,1188.6,101.3,-37.915134,144.996299,1582.8,205.4,-37.914222,145.01689,1741.7,214.0,-37.918897,145.009836,508.1,50.2,-37.94348926,144.9962091,3617.9,354.2,-37.81022819,144.9627652,16566.7,1571.3
428990082,5/1 Barr St,Brighton East,3187,750,Townhouse,3,2,2,1,N,-37.93216682,145.0326767,-37.94202,145.03959,1672.4,241.4,-37.92016,145.01912,2368.4,286.7,-37.934353,145.036738,665.3,135.6,-37.914222,145.01689,2877.2,383.9,-37.931666,145.032884,361.1,52.7,-37.94348926,144.9962091,5101.4,536.5,-37.81022819,144.9627652,18606.2,1787.1
434996195,41 Glencairn Avenue,Brighton East,3187,675,House,4,2,3,0,N,-37.927594,145.019133,-37.92059,145.02677,1437.6,199.0,-37.92016,145.01912,974.8,111.6,-37.925149,145.03547,2085.8,244.5,-37.914222,145.01689,1881.6,241.7,-37.930838,145.017888,928.3,84.7,-37.94348926,144.9962091,4450.1,424.7,-37.81022819,144.9627652,17610.6,1644.9
435097315,14 Mackie Grove,Brighton East,3187,1700,House,4,3,3,0,N,-37.9082,145.020177,-37.90468,145.01503,1130.5,155.8,-37.92016,145.01912,1991.1,209.1,-37.904887,145.002605,2112.6,298.2,-37.908517,145.017964,344.0,38.8,-37.908812,145.018354,285.2,29.4,-37.90657197,144.9827482,3779.0,474.9,-37.81022819,144.9627652,15512.3,1404.5
434986707,19B Grant Street,Brighton East,3187,1390,Townhouse,4,3,3,0,N,-37.913263,145.00886,-37.91221,145.00108,977.3,115.3,-37.92016,145.01912,1575.7,152.8,-37.904887,145.002605,1413.7,166.1,-37.914222,145.01689,1270.3,161.3,-37.913208,145.007032,154.3,18.5,-37.90657197,144.9827482,2953.8,320.8,-37.81022819,144.9627652,15623.6,1486.9
435088379,10/12 Gleniffer Avenue,Brighton East,3187,495,Apartment,2,2,1,0,N,-37.9311897,145.0309274,-37.92059,145.02677,2160.4,340.0,-37.92016,145.01912,2252.4,312.5,-37.934353,145.036738,947.0,195.7,-37.914222,145.01689,2761.2,409.7,-37.929943,145.031656,1546.6,198.1,-37.94348926,144.9962091,5132.2,548.6,-37.81022819,144.9627652,18490.1,1812.8
435080207,2B Parklands Crescent,Brighton East,3187,1500,Townhouse,4,3,2,1,N,-37.91600912,145.0226125,-37.92059,145.02677,931.7,113.7,-37.92016,145.01912,899.0,128.7,-37.917425,145.036995,1570.2,160.5,-37.914222,145.01689,760.0,140.7,-37.916232,145.021227,137.6,19.4,-37.90657197,144.9827482,4371.9,482.0,-37.81022819,144.9627652,16617.9,1499.9
434771139,1/31A Thomas Street,Brighton East,3187,950,Townhouse,3,2,2,1,N,-37.91560002,145.0231912,-37.92059,145.02677,891.7,98.0,-37.92016,145.01912,859.0,112.9,-37.917425,145.036995,1530.3,144.7,-37.914222,145.01689,909.9,148.5,-37.916689,145.023762,154.6,12.0,-37.90657197,144.9827482,4521.9,489.8,-37.81022819,144.9627652,16363.4,1467.0
434871271,16 Valdemar Court,Brighton East,3187,1000,House,5,3,3,0,N,-37.928343,145.027748,-37.92059,145.02677,1621.1,259.0,-37.92016,145.01912,1713.1,231.5,-37.925149,145.03547,1523.7,212.3,-37.914222,145.01689,2221.9,328.6,-37.926601,145.027957,1266.9,194.1,-37.94348926,144.9962091,4955.5,516.4,-37.81022819,144.9627652,17950.8,1731.8
434869767,13/123 Dendy Street,Brighton East,3187,440,Apartment,2,1,1,0,N,-37.92081054,145.0069614,-37.9221,144.99611,1844.6,169.8,-37.92016,145.01912,1319.9,110.8,-37.915134,144.996299,1451.5,196.0,-37.914222,145.01689,2067.6,220.2,-37.918558,145.006876,444.2,35.2,-37.90657197,144.9827482,3189.1,327.7,-37.81022819,144.9627652,16435.4,1561.9
434759651,6B Centre Road,Brighton East,3187,1345,Townhouse,4,3,2,0,N,-37.91491572,145.0078631,-37.91221,145.00108,1075.1,122.2,-37.92016,145.01912,1474.5,130.5,-37.915134,144.996299,1590.3,178.3,-37.914222,145.01689,1169.1,138.9,-37.914853,145.008364,42.5,3.1,-37.90657197,144.9827482,3051.6,327.7,-37.81022819,144.9627652,15721.4,1493.8
431913434,2/319 Nepean Highway,Brighton East,3187,390,Unit,2,1,2,0,N,-37.901648,145.007308,-37.90468,145.01503,1287.0,168.0,-37.92016,145.01912,3076.2,322.2,-37.904887,145.002605,1533.7,197.3,-37.904094,145.018595,1501.8,185.3,-37.899881,145.008165,749.6,129.8,-37.90657197,144.9827482,3356.5,373.8,-37.81022819,144.9627652,14569.2,1411.7
434755887,18 Rogers Avenue,Brighton East,3187,460,House,2,1,1,0,N,-37.91161478,145.0193076,-37.90468,145.01503,1293.1,187.3,-37.92016,145.01912,1665.0,217.3,-37.904887,145.002605,2275.3,329.7,-37.911078,145.017531,219.2,49.6,-37.909814,145.021637,498.1,81.1,-37.90657197,144.9827482,3941.6,506.3,-37.81022819,144.9627652,15675.0,1436.0
434754847,27 Creswick St,Brighton East,3187,950,House,3,2,2,0,N,-37.928123,145.015729,-37.93339,145.00348,2076.0,163.4,-37.92016,145.01912,1918.4,207.1,-37.937977,145.001471,3058.8,299.9,-37.914222,145.01689,2825.2,337.3,-37.930494,145.015144,895.0,76.2,-37.94348926,144.9962091,4042.5,394.0,-37.81022819,144.9627652,18554.2,1740.5
431757302,27A Hornby Street,Brighton East,3187,850,House,3,2,2,0,N,-37.91221582,145.0191827,-37.90468,145.01503,1360.7,203.5,-37.92016,145.01912,1370.5,223.6,-37.917425,145.036995,2403.9,265.4,-37.911078,145.017531,286.8,65.8,-37.909814,145.021637,565.7,97.4,-37.90657197,144.9827482,4009.2,522.6,-37.81022819,144.9627652,15742.5,1452.2
435059751,238B Were Street,Brighton East,3187,1700,Townhouse,3,3,2,0,N,-37.927517,145.01455,-37.93339,145.00348,2002.1,194.9,-37.92016,145.01912,1448.3,178.1,-37.937977,145.001471,2984.9,331.4,-37.914222,145.01689,2121.0,299.7,-37.930494,145.015144,788.7,99.8,-37.94348926,144.9962091,3968.6,425.5,-37.81022819,144.9627652,17850.0,1702.8
434853635,29 Canberra Grove,Brighton East,3187,1390,House,5,3,4,0,N,-37.926168,145.010468,-37.93339,145.00348,1457.9,152.9,-37.92016,145.01912,1542.3,184.4,-37.937977,145.001471,2440.7,289.4,-37.914222,145.01689,2095.4,297.1,-37.929878,145.009574,1221.1,123.8,-37.94348926,144.9962091,3424.4,383.5,-37.81022819,144.9627652,17327.2,1672.1
435057631,8 St Finbars Crescent,Brighton East,3187,1995,House,5,2,2,0,N,-37.916887,145.014802,-37.92059,145.02677,1509.2,189.2,-37.92016,145.01912,853.8,91.4,-37.915134,144.996299,2339.4,248.3,-37.914222,145.01689,768.4,126.2,-37.915572,145.01575,294.5,37.3,-37.90657197,144.9827482,3800.7,397.7,-37.81022819,144.9627652,16497.3,1529.3
434541407,3 Bown Court,Brighton East,3187,1450,House,5,3,2,0,N,-37.918182,145.015131,-37.92059,145.02677,1487.7,221.0,-37.92016,145.01912,684.8,125.6,-37.915134,144.996299,2599.7,300.3,-37.914222,145.01689,746.9,157.9,-37.919286,145.014206,685.8,121.6,-37.90657197,144.9827482,4061.0,449.7,-37.81022819,144.9627652,16475.8,1561.0
435055007,31 Primrose Crescent,Brighton East,3187,520,House,2,1,2,0,N,-37.913053,145.014519,-37.90468,145.01503,2250.4,321.8,-37.92016,145.01912,1245.5,161.5,-37.904887,145.002605,2291.2,278.5,-37.914222,145.01689,903.3,167.3,-37.915285,145.013142,317.7,72.2,-37.90657197,144.9827482,3831.3,433.2,-37.81022819,144.9627652,16632.3,1570.5
434848255,1/23 Hodder Street,Brighton East,3187,400,Unit,2,1,1,0,N,-37.90759292,145.0222565,-37.90468,145.01503,1014.2,162.9,-37.92016,145.01912,1952.7,219.2,-37.910309,145.038299,1829.4,214.3,-37.90637,145.018329,468.5,63.1,-37.909814,145.021637,562.9,63.9,-37.90657197,144.9827482,4132.4,515.7,-37.81022819,144.9627652,15396.1,1411.5
435053163,700 Hawthorn Road,Brighton East,3187,590,House,3,1,1,0,N,-37.908797,145.017624,-37.90468,145.01503,821.5,119.6,-37.92016,145.01912,1780.3,211.9,-37.904887,145.002605,1803.7,261.9,-37.90873,145.017765,9.0,0.6,-37.908812,145.018354,79.4,12.9,-37.90657197,144.9827482,3470.0,438.6,-37.81022819,144.9627652,15203.4,1368.3
435131547,1/684 Hawthorn Road,Brighton East,3187,520,Unit,3,1,1,0,N,-37.90714599,145.0178933,-37.90468,145.01503,636.4,106.2,-37.92016,145.01912,2204.1,224.9,-37.904887,145.002605,1944.9,272.1,-37.906574,145.018141,66.0,4.8,-37.90673,145.018319,50.9,3.7,-37.90657197,144.9827482,3611.3,448.8,-37.81022819,144.9627652,15018.3,1354.9
434829411,10 Stradbroke Avenue,Brighton East,3187,625,House,3,2,2,0,N,-37.912415,145.016163,-37.90468,145.01503,1346.2,197.4,-37.92016,145.01912,1444.2,219.1,-37.904887,145.002605,2114.6,271.8,-37.911094,145.017395,269.0,59.4,-37.915572,145.01575,701.8,133.8,-37.90657197,144.9827482,3780.9,448.4,-37.81022819,144.9627652,15728.1,1446.0
434783287,16 Carr Street,Brighton East,3187,750,House,3,2,4,0,N,-37.927982,145.02827,-37.92059,145.02677,1447.7,235.6,-37.92016,145.01912,1539.7,208.1,-37.925149,145.03547,1350.2,188.9,-37.914222,145.01689,2048.5,305.3,-37.926601,145.027957,1093.5,170.7,-37.94348926,144.9962091,4991.2,506.7,-37.81022819,144.9627652,17777.4,1708.4
434400147,33 Landcox Street,Brighton East,3187,1195,House,4,3,2,1,N,-37.905071,145.014557,-37.90468,145.01503,52.9,12.7,-37.92016,145.01912,2751.0,336.2,-37.904887,145.002605,1510.3,236.4,-37.90637,145.018329,598.7,112.4,-37.906212,145.018072,584.4,111.4,-37.90657197,144.9827482,3176.6,413.0,-37.81022819,144.9627652,14406.8,1372.3
434329715,6 Plunket Street,Brighton East,3187,680,House,3,1,2,0,N,-37.921134,145.014369,-37.92059,145.02677,1296.8,162.0,-37.92016,145.01912,604.7,56.1,-37.915134,144.996299,2167.1,251.2,-37.914222,145.01689,1277.1,177.1,-37.919286,145.014206,224.2,25.7,-37.94348926,144.9962091,4202.1,400.0,-37.81022819,144.9627652,17006.1,1580.3
418288354,24 Cummins Road,Brighton East,3187,750,House,4,1,3,0,N,-37.929601,145.026462,-37.92059,145.02677,1501.5,210.6,-37.92016,145.01912,1593.5,183.1,-37.925149,145.03547,1404.0,163.9,-37.914222,145.01689,2102.2,280.3,-37.931911,145.026506,322.6,45.2,-37.94348926,144.9962091,4610.5,453.3,-37.81022819,144.9627652,17831.2,1683.4
434837095,3/27 Tatong Road,Brighton East,3187,545,Unit,3,1,1,0,N,-37.92937553,145.0270316,-37.92059,145.02677,1499.3,229.7,-37.92016,145.01912,1591.3,202.2,-37.925149,145.03547,1401.8,183.0,-37.914222,145.01689,2100.0,299.4,-37.931911,145.026506,545.8,79.1,-37.94348926,144.9962091,4833.7,487.2,-37.81022819,144.9627652,17829.0,1702.5
434943155,205/427 Hampton Street,Hampton,3188,460,Apartment,2,1,1,0,N,-37.93489983,145.00278,-37.93339,145.00348,175.6,21.8,-37.92016,145.01912,3007.5,236.9,-37.937977,145.001471,807.6,114.8,-37.914222,145.01689,3542.4,334.8,-37.934974,145.002929,6.2,0.5,-37.94348926,144.9962091,1791.3,208.9,-37.81022819,144.9627652,16213.7,1668.4
435045971,103/336 South Road,Hampton East,3188,495,Apartment,2,2,1,0,N,-37.93322332,145.0325382,-37.94202,145.03959,1677.5,249.5,-37.92016,145.01912,2406.4,302.7,-37.934353,145.036738,703.2,151.5,-37.914222,145.01689,2915.2,399.8,-37.931666,145.032884,399.1,68.6,-37.94348926,144.9962091,5185.7,551.3,-37.81022819,144.9627652,18644.1,1803.0
435044967,1/15 Thomas Street,Hampton,3188,1095,Townhouse,3,3,2,0,N,-37.93843706,145.0043326,-37.93339,145.00348,731.7,102.0,-37.92016,145.01912,3563.6,317.1,-37.937977,145.001471,623.9,130.6,-37.914222,145.01689,4098.4,415.1,-37.93862,145.002227,234.1,50.1,-37.94348926,144.9962091,1607.6,224.7,-37.81022819,144.9627652,16769.7,1748.6
435144443,15/18-20 Fewster Street,Hampton,3188,350,Unit,1,1,0,0,N,-37.93885012,145.0143506,-37.94704,145.00947,1324.9,277.5,-37.92016,145.01912,2714.5,385.9,-37.937977,145.001471,2191.9,340.1,-37.914222,145.01689,3621.2,516.1,-37.938544,145.015269,297.1,52.9,-37.94348926,144.9962091,3175.6,434.2,-37.81022819,144.9627652,17967.9,1882.7
435039955,12/290 South Road,Hampton East,3188,470,Unit,2,1,2,0,N,-37.93240828,145.0276728,-37.92059,145.02677,1992.6,284.1,-37.92016,145.01912,2084.6,256.6,-37.934353,145.036738,1469.0,261.4,-37.914222,145.01689,2593.3,353.8,-37.932323,145.02794,599.5,95.6,-37.94348926,144.9962091,4532.9,440.9,-37.81022819,144.9627652,18322.3,1756.9
435037731,49A Fewster Road,Hampton,3188,620,House,3,2,1,0,N,-37.93812385,145.016584,-37.94704,145.00947,1506.0,296.5,-37.92016,145.01912,2372.5,328.4,-37.937977,145.001471,2205.5,320.0,-37.914222,145.01689,3279.3,458.6,-37.938544,145.015269,160.2,32.4,-37.94348926,144.9962091,3189.2,414.1,-37.81022819,144.9627652,17626.0,1825.1
435137191,11 Olive St,Hampton,3188,1500,House,4,2,2,0,N,-37.932713,145.020191,-37.93339,145.00348,2076.4,153.1,-37.92016,145.01912,1954.2,205.4,-37.934353,145.036738,1848.9,294.1,-37.914222,145.01689,2861.0,335.5,-37.931444,145.021206,485.0,49.7,-37.94348926,144.9962091,4042.9,383.7,-37.81022819,144.9627652,17221.2,1731.4
434930559,311/2 Willis Lane,Hampton,3188,360,Apartment,1,1,1,0,N,-37.937528,145.0017035,-37.93339,145.00348,561.8,85.5,-37.92016,145.01912,3393.7,300.6,-37.937977,145.001471,832.2,149.6,-37.914222,145.01689,3928.5,398.6,-37.937525,145.00138,63.6,20.5,-37.94348926,144.9962091,1815.9,243.7,-37.81022819,144.9627652,16599.8,1732.1
435133739,5/522 Bluff Road,Hampton,3188,500,Apartment,2,1,2,0,N,-37.93622958,145.0243048,-37.94202,145.03959,2494.0,241.5,-37.92016,145.01912,2663.3,264.9,-37.934353,145.036738,1759.4,286.1,-37.914222,145.01689,2883.7,378.5,-37.93556,145.023758,114.3,7.7,-37.94348926,144.9962091,4308.0,377.0,-37.81022819,144.9627652,18612.7,1781.7
435128291,104/427 Hampton Street,Hampton,3188,500,Apartment,2,1,1,0,N,-37.93489983,145.00278,-37.93339,145.00348,175.6,21.8,-37.92016,145.01912,3007.5,236.9,-37.937977,145.001471,807.6,114.8,-37.914222,145.01689,3542.4,334.8,-37.934974,145.002929,6.2,0.5,-37.94348926,144.9962091,1791.3,208.9,-37.81022819,144.9627652,16213.7,1668.4
434727591,5 Evans Avenue,Hampton East,3188,580,House,4,1,2,0,N,-37.943696,145.03783,-37.94202,145.03959,513.8,107.8,-37.95671,145.02303,3253.9,275.8,-37.948425,145.041872,1122.0,182.3,-37.914222,145.01689,5053.4,557.8,-37.944593,145.038491,151.0,27.3,-37.94348926,144.9962091,5001.0,444.0,-37.81022819,144.9627652,20782.3,1961.0
435025899,17 Katoomba Street,Hampton East,3188,1100,House,5,3,4,1,N,-37.936111,145.034766,-37.94202,145.03959,1972.5,298.7,-37.92016,145.01912,2701.3,351.9,-37.934353,145.036738,998.2,200.7,-37.914222,145.01689,3210.1,449.1,-37.936069,145.033723,238.3,57.2,-37.94348926,144.9962091,5636.7,589.4,-37.81022819,144.9627652,18939.0,1852.2
435122559,4/22 Kelly Avenue,Hampton East,3188,470,Villa,2,1,1,0,N,-37.93377294,145.0270239,-37.94202,145.03959,3134.1,323.6,-37.92016,145.01912,2273.9,300.7,-37.934353,145.036738,1658.4,305.5,-37.914222,145.01689,2782.7,397.9,-37.932323,145.02794,788.8,139.7,-37.94348926,144.9962091,4431.1,458.3,-37.81022819,144.9627652,18511.6,1801.0
434712519,7/54 Fewster Road,Hampton,3188,470,Unit,2,1,1,0,N,-37.93870923,145.0193133,-37.94704,145.00947,2867.3,273.3,-37.95671,145.02303,2984.2,271.7,-37.937977,145.001471,3016.5,322.9,-37.914222,145.01689,3638.2,430.2,-37.938544,145.015269,416.5,93.9,-37.94348926,144.9962091,4000.2,417.0,-37.81022819,144.9627652,17987.9,1823.0
434817027,5/298 South Road,Hampton East,3188,465,Apartment,2,1,1,0,N,-37.93246009,145.028082,-37.92059,145.02677,2010.2,282.4,-37.92016,145.01912,2102.2,254.9,-37.934353,145.036738,1486.7,259.7,-37.914222,145.01689,2611.0,352.1,-37.932323,145.02794,14.7,1.2,-37.94348926,144.9962091,4550.6,439.2,-37.81022819,144.9627652,18340.0,1755.2
435021507,8 Banks Avenue,Hampton,3188,770,House,3,1,1,0,N,-37.94317773,145.0123967,-37.94704,145.00947,641.6,131.1,-37.95671,145.02303,2493.9,242.2,-37.95033,145.004561,1524.3,258.0,-37.914222,145.01689,5107.6,577.5,-37.942591,145.011052,245.1,58.8,-37.94348926,144.9962091,1964.2,299.6,-37.81022819,144.9627652,17936.4,1941.6
435110235,13/95 Highett Road,Hampton,3188,480,Unit,2,1,2,0,N,-37.94617026,145.0214664,-37.94704,145.00947,1231.8,123.2,-37.95671,145.02303,1482.3,130.4,-37.95033,145.004561,2221.8,192.0,-37.914222,145.01689,4096.0,465.7,-37.946336,145.021534,8.9,0.6,-37.94348926,144.9962091,2554.4,291.7,-37.81022819,144.9627652,19825.0,1868.8
435108859,8 Gillies St,Hampton,3188,800,House,3,1,2,0,N,-37.940647,145.007097,-37.94704,145.00947,959.7,198.5,-37.95671,145.02303,3304.1,364.7,-37.937977,145.001471,955.9,192.9,-37.914222,145.01689,4524.5,481.3,-37.939697,145.011483,530.0,104.4,-37.94348926,144.9962091,1939.6,287.0,-37.81022819,144.9627652,17195.8,1814.8
435107939,2/16B Katoomba Street,Hampton East,3188,530,Townhouse,2,2,1,0,N,-37.934702,145.034576,-37.94202,145.03959,1809.6,281.2,-37.92016,145.01912,2538.5,334.4,-37.934353,145.036738,835.3,183.2,-37.914222,145.01689,3047.2,431.5,-37.934615,145.036197,595.3,124.5,-37.94348926,144.9962091,5317.7,583.0,-37.81022819,144.9627652,18776.2,1834.7
433902519,7 & 8/36 Nepean Avenue,Hampton East,3188,365,Apartment,2,1,1,0,N,-37.93322,145.029495,-37.94202,145.03959,2133.0,311.7,-37.92016,145.01912,2311.5,286.0,-37.934353,145.036738,1125.9,205.8,-37.914222,145.01689,2820.3,383.2,-37.932601,145.030015,590.6,90.5,-37.94348926,144.9962091,4759.8,470.3,-37.81022819,144.9627652,18549.2,1786.3
434999655,51 Charming Street,Hampton East,3188,1000,House,4,2,2,0,N,-37.934963,145.032396,-37.94202,145.03959,1829.8,286.0,-37.92016,145.01912,2558.7,339.2,-37.934353,145.036738,855.5,188.1,-37.914222,145.01689,3067.4,436.4,-37.935852,145.03366,222.4,53.4,-37.94348926,144.9962091,5183.3,578.2,-37.81022819,144.9627652,18796.4,1839.5
427032870,7A Valerian Street,Hampton,3188,1250,Townhouse,4,3,1,1,N,-37.94465941,145.0197212,-37.94704,145.00947,1227.4,131.4,-37.95671,145.02303,1796.8,159.4,-37.95033,145.004561,2536.3,221.1,-37.914222,145.01689,4410.5,494.7,-37.945986,145.019461,172.3,19.7,-37.94348926,144.9962091,2550.0,299.9,-37.81022819,144.9627652,20139.5,1897.9
435098515,71B Orlando Street,Hampton,3188,1500,Townhouse,3,2,2,0,N,-37.936415,144.998279,-37.93339,145.00348,1214.7,191.9,-37.92016,145.01912,4046.6,407.0,-37.937977,145.001471,352.1,80.8,-37.914222,145.01689,4581.4,505.0,-37.934981,144.995965,367.6,84.4,-37.94348926,144.9962091,1813.1,269.7,-37.81022819,144.9627652,15865.0,1730.3
435095843,114 Thomas Street,Hampton,3188,750,House,3,1,2,0,N,-37.939827,145.013468,-37.94704,145.00947,1064.1,250.2,-37.95671,145.02303,2893.3,334.6,-37.937977,145.001471,2043.9,304.6,-37.914222,145.01689,3607.7,512.9,-37.939781,145.014325,73.6,17.7,-37.94348926,144.9962091,3027.7,398.7,-37.81022819,144.9627652,17743.1,1849.2
435048603,4/25 Genoa St,Moorabbin,3189,340,Apartment,1,1,1,0,N,-37.94287,145.058665,-37.94118,145.05697,573.4,101.8,-37.95376,145.06868,2114.7,179.0,-37.948425,145.041872,3189.1,358.9,-37.914222,145.01689,6940.3,671.6,-37.94336,145.059781,138.9,28.9,-37.94059086,145.0811646,2750.5,318.1,-37.81022819,144.9627652,24746.5,1995.5
433994631,18 Marrbridge Road,Moorabbin,3189,500,House,3,1,2,0,N,-37.940631,145.059509,-37.94118,145.05697,337.7,81.1,-37.92736,145.0598,2239.1,288.7,-37.948425,145.041872,3440.0,381.1,-37.914222,145.01689,6755.7,665.3,-37.941474,145.060183,177.3,37.2,-37.94059086,145.0811646,2718.7,321.8,-37.81022819,144.9627652,24562.0,1989.2
435131343,21 Central Avenue,Moorabbin,3189,490,House,2,1,2,0,N,-37.935136,145.040049,-37.94202,145.03959,1300.2,210.3,-37.92736,145.0598,2715.2,370.7,-37.934353,145.036738,326.7,78.4,-37.914222,145.01689,4391.5,493.4,-37.93375,145.039997,261.1,59.1,-37.94059086,145.0811646,3887.8,570.6,-37.81022819,144.9627652,20059.4,1828.9
435030475,19 Central Ave,Moorabbin,3189,525,House,3,1,2,0,N,-37.935106,145.039868,-37.94202,145.03959,1284.0,206.4,-37.92736,145.0598,2949.2,371.5,-37.934353,145.036738,310.5,74.5,-37.914222,145.01689,4375.3,489.5,-37.93375,145.039997,277.3,62.9,-37.94059086,145.0811646,3904.0,574.5,-37.81022819,144.9627652,20043.2,1825.1
435025103,16A Baker Street,Moorabbin,3189,600,Townhouse,3,1,2,0,N,-37.935844,145.0487,-37.93254,145.04901,443.1,71.7,-37.92736,145.0598,2032.9,268.4,-37.934353,145.036738,1297.0,194.0,-37.914222,145.01689,5100.9,511.4,-37.935838,145.049033,36.7,5.8,-37.94059086,145.0811646,3131.4,454.7,-37.81022819,144.9627652,20768.9,1847.0
435125307,402/6 Station St,Moorabbin,3189,440,Apartment,2,1,1,0,N,-37.93533133,145.0371711,-37.94202,145.03959,1138.8,147.3,-37.92736,145.0598,3025.9,388.9,-37.934353,145.036738,110.4,25.1,-37.914222,145.01689,3179.5,439.0,-37.935275,145.036907,2.5,0.4,-37.94348926,144.9962091,5566.1,611.2,-37.81022819,144.9627652,18908.5,1842.2
435120779,412/6 Station Street,Moorabbin,3189,420,Apartment,2,1,1,0,N,-37.93533133,145.0371711,-37.94202,145.03959,1138.8,147.3,-37.92736,145.0598,3025.9,388.9,-37.934353,145.036738,110.4,25.1,-37.914222,145.01689,3179.5,439.0,-37.935275,145.036907,2.5,0.4,-37.94348926,144.9962091,5566.1,611.2,-37.81022819,144.9627652,18908.5,1842.2
435008595,1/17 Central Ave,Moorabbin,3189,495,Unit,2,1,2,0,N,-37.93507261,145.0396301,-37.94202,145.03959,1262.8,201.3,-37.92736,145.0598,2928.0,366.4,-37.934353,145.036738,289.3,69.4,-37.914222,145.01689,4354.1,484.4,-37.93375,145.039997,298.4,68.0,-37.94059086,145.0811646,3925.2,579.6,-37.81022819,144.9627652,20022.0,1820.0
435004851,19 Rica Street,Moorabbin,3189,700,House,3,1,4,0,N,-37.940858,145.055782,-37.94118,145.05697,319.2,63.2,-37.92736,145.0598,1926.8,275.2,-37.948425,145.041872,2870.0,371.8,-37.914222,145.01689,6443.4,651.8,-37.939766,145.053913,361.2,67.9,-37.94059086,145.0811646,3202.4,404.1,-37.81022819,144.9627652,21937.3,1981.0
435002979,20a Horsmunden Road,Moorabbin,3189,830,House,3,3,2,0,N,-37.93974412,145.0473186,-37.94202,145.03959,1048.8,204.3,-37.92736,145.0598,2665.4,331.8,-37.948425,145.041872,2175.4,348.6,-37.914222,145.01689,5733.4,574.9,-37.940794,145.047957,200.3,36.8,-37.94059086,145.0811646,3668.6,522.9,-37.81022819,144.9627652,21401.4,1910.5
434787935,1/1 Franklin St,Moorabbin,3189,695,House,4,1,3,0,N,-37.9398961,145.0532793,-37.94118,145.05697,608.9,102.8,-37.92736,145.0598,1691.1,220.1,-37.948425,145.041872,2694.8,317.7,-37.914222,145.01689,6207.7,596.7,-37.939766,145.053913,61.8,8.2,-37.94059086,145.0811646,2892.6,394.2,-37.81022819,144.9627652,21701.6,1925.9
434879823,7/121 Chapel Road,Moorabbin,3189,500,Apartment,2,2,2,0,N,-37.93519588,145.0489247,-37.93254,145.04901,360.1,54.8,-37.92736,145.0598,1950.0,251.5,-37.934353,145.036738,1264.2,196.8,-37.914222,145.01689,5017.9,494.5,-37.934607,145.048747,161.0,40.0,-37.94059086,145.0811646,3048.4,437.8,-37.81022819,144.9627652,20685.9,1830.1
434553231,1057B Nepean Highway,Moorabbin,3189,485,House,4,1,0,0,N,-37.941425,145.041077,-37.94202,145.03959,371.2,67.9,-37.92736,145.0598,3605.4,414.2,-37.948425,145.041872,1730.6,260.5,-37.914222,145.01689,4017.3,543.5,-37.941584,145.040733,384.8,66.6,-37.94059086,145.0811646,4977.6,509.8,-37.81022819,144.9627652,19746.2,1946.7
434866451,2/42 Clay Street,Moorabbin,3189,500,Unit,3,1,0,0,N,-37.936245,145.046608,-37.93254,145.04901,574.3,71.2,-37.92736,145.0598,2164.1,267.9,-37.934353,145.036738,1197.4,182.1,-37.914222,145.01689,5232.1,511.0,-37.934807,145.048286,474.2,74.6,-37.94059086,145.0811646,3336.7,467.8,-37.81022819,144.9627652,20900.0,1846.5
435062227,1/42 Clay Street,Moorabbin,3189,700,Apartment,4,2,1,0,N,-37.936245,145.046608,-37.93254,145.04901,574.3,71.2,-37.92736,145.0598,2164.1,267.9,-37.934353,145.036738,1197.4,182.1,-37.914222,145.01689,5232.1,511.0,-37.934807,145.048286,474.2,74.6,-37.94059086,145.0811646,3336.7,467.8,-37.81022819,144.9627652,20900.0,1846.5
434952783,26 Franklin Street,Moorabbin,3189,600,House,3,1,0,0,N,-37.937232,145.053921,-37.94118,145.05697,678.1,153.0,-37.92736,145.0598,1778.1,244.7,-37.934353,145.036738,1855.4,295.5,-37.914222,145.01689,5609.2,593.2,-37.936925,145.055956,518.6,95.1,-37.94059086,145.0811646,3009.1,430.4,-37.81022819,144.9627652,21277.2,1928.8
434096303,4  Sheppard Street,Moorabbin East,3189,560,House,2,1,1,0,N,-37.935785,145.044913,-37.93254,145.04901,770.5,117.3,-37.92736,145.0598,2360.3,314.0,-37.934353,145.036738,1017.4,176.8,-37.914222,145.01689,4915.8,540.9,-37.934256,145.043875,260.4,54.0,-37.94059086,145.0811646,3533.0,513.9,-37.81022819,144.9627652,20583.8,1876.5
