,id,address,suburb,postcode,price,propertyType,bedrooms,bathrooms,parkingSpaces,studies,furnished,latitude,longitude,min_pri_distance,min_sec_distance,min_other_distance
8937,404650458,14/361 Church Street,Richmond,3121,350,Apartment,1,1,1,0,N,-37.82343,144.998549,0.004148833571028637,0.004148833571028637,0.0033457316090753928
8938,434456195,4 Crimea Street,Richmond,3121,750,House,3,1,1,0,N,-37.829475,145.009547,0.0070716793229947655,0.0077280035615378195,0.016996976185403138
8939,434665595,1/77 Fraser Street,Richmond,3121,430,Apartment,2,1,0,0,N,-37.822844,145.00593,0.009789826616773007,0.005392555830636938,0.010177838905505306
8940,434772355,3/397 Church Street,Richmond,3121,670,Townhouse,2,2,1,0,N,-37.82472704,144.9983063,0.003529032037573983,0.003529032037573983,0.002912927311499168
8941,434769755,157 Somerset Street,Richmond,3121,825,House,3,2,1,0,N,-37.81600843,145.00720029,0.007822190299101183,0.0034285949418454706,0.011587975037723701
8942,434556211,42 Hunter Street,Richmond,3121,650,House,3,2,0,0,N,-37.82068995,145.00525316,0.0022457490955155044,0.0036920494308719993,0.02071961652637088
8943,427699410,70 Elizabeth Street,Richmond,3121,590,House,2,1,1,0,N,-37.811418,144.994322,0.0013525135729411495,0.0013525135729411495,0.024359156782718855
8944,434723427,48 Somerset Street,Richmond,3121,1045,House,3,2,1,0,N,-37.81582332,145.00258747,0.0014197781516773053,0.0029559786873414582,0.01593662605444692
8945,434872067,104 Bridge Road,Richmond,3121,675,House,4,1,1,0,N,-37.818129,144.993606,0.00781930180913688,0.0008324961156067638,0.008936640911576517
8946,434870907,419 Punt Road,Richmond,3121,600,House,3,1,0,0,N,-37.82702,144.988662,0.0007502272988975384,0.005342819573970047,0.01967218038245613
8947,434762731,601/20 Burnley Street,Richmond,3121,750,Apartment,3,3,1,0,N,-37.81266197,145.00935238,0.006320718076298835,0.0036283793902980835,0.012477242363585278
8948,434762331,50 Farmer Street,Richmond,3121,650,House,3,1,1,0,N,-37.82640819,145.00935698,0.006542128476269098,0.006353733154625477,0.005653277368027568
8949,434545847,20 Bowen Street,Richmond,3121,595,House,2,1,0,0,N,-37.816167,144.993773,0.004846924179319428,0.005526285732747813,0.019760958326962917
8950,434969803,80 Duke Street,Richmond,3121,660,House,3,1,0,0,N,-37.825572,145.003142,0.007608297002352312,0.005113472995550655,0.009323360417565636
8951,434650519,7/67 Elizabeth Street,Richmond,3121,300,Apartment,1,1,1,0,N,-37.81112,144.994807,0.0032517087815504696,0.0032517087815504696,0.002606064082075782
8952,428753890,704/36 Regent Street,Richmond,3121,640,Apartment,2,2,1,0,N,-37.81125829,144.99199599,0.005873334402197063,0.009213436763786286,0.015668763097313333
8953,434965879,1 Miller Street,Richmond,3121,650,House,2,1,1,0,N,-37.820825,144.99108,0.0035911363104120927,0.007594442705037169,0.01673021996268622
8954,434965559,16 Gordon Street,Cremorne,3121,600,House,2,1,0,0,N,-37.831115,144.995754,0.008874261942782371,0.007371631612411128,0.011079299455695659
8955,435067311,35 Hofert Lane,Richmond,3121,950,Townhouse,3,2,2,0,N,-37.82326017,145.00957101,0.0027518350241271883,0.004450327628394065,0.015614260661310622
8956,435065527,32 Jessie St,Richmond,3121,900,Townhouse,3,2,1,0,N,-37.82595109,144.99013677,0.003879793972258233,0.006807765849914065,0.017704489884417706
8957,434858927,6/26 Charlotte Street,Richmond,3121,475,Apartment,2,1,0,0,N,-37.82536181,144.99972796,0.0051018693425610665,0.0050450850526678765,0.005067563022628908
8958,434858051,26 Shelley Street,Richmond,3121,550,House,3,1,0,0,N,-37.811654,144.993373,0.0018003680179365363,0.0018003680179365363,0.023198478937204146
8959,434857515,8/46-50 Baker Street,Richmond,3121,345,Apartment,1,1,1,0,N,-37.81206704,145.00330147,0.005107043400809755,0.005107043400809755,0.004356382179925897
8960,434857347,19A Kent Street,Richmond,3121,765,Townhouse,3,2,2,0,N,-37.81449731,145.00128755,0.0028221597052687096,0.0028221597052687096,0.0020287209275701786
8961,434856775,10/239 Lennox Street,Richmond,3121,350,Apartment,1,1,1,0,N,-37.82123172,144.99427275,0.0014341415550745478,0.005238977190254765,0.020207907412681293
8962,435061667,1/4 Margaret Street,Richmond,3121,950,Townhouse,3,3,2,0,N,-37.82312973,144.99017615,0.004205697444229427,0.007535675098654204,0.014804832933629842
8963,434958155,209A/8 Balmain Street,Richmond,3121,405,Apartment,1,1,1,0,N,-37.82987523,144.99071612,0.005580847198173144,0.006250618085378765,0.018214222905450092
8964,422504986,42 Strafford Street,Richmond,3121,650,House,2,1,1,0,N,-37.822986,145.006972,0.0014341415550745478,0.005238977190254765,0.020207907412681293
8965,434854539,180 Coppin Street,Richmond,3121,650,House,2,1,0,0,N,-37.824149,145.002623,0.008617180465324944,0.003742048526157196,0.008954740798696079
8966,435058911,44 Gibdon Street,Burnley,3121,780,House,2,1,2,0,N,-37.829607,145.010418,0.0019197520673284306,0.005992833052913098,0.017430470102662035
8967,434743659,5/13 Lambert Street,Richmond,3121,330,Apartment,1,1,1,0,N,-37.812293,145.00284,0.0030684279362706065,0.0030684279362706065,0.002229037909054044
8968,435056811,9/69 River Street,Richmond,3121,895,Apartment,3,2,2,0,N,-37.81889443,145.0145123,0.0030684279362706065,0.0030684279362706065,0.002229037909054044
8969,435056415,512/154 Cremorne Street,Cremorne,3121,575,Apartment,2,2,1,0,N,-37.82982804,144.99013501,0.0030684279362706065,0.0030684279362706065,0.002229037909054044
8970,435056247,5A Mulberry Street,Richmond,3121,1250,House,3,2,2,0,N,-37.81901035,144.99260284,0.0037354025218173555,0.004142664842818005,0.01311540361558274
8971,434953311,5 Cole Street,Richmond,3121,1025,House,4,2,0,0,N,-37.81241219,145.00558673,0.006172413202143112,0.003219130369831435,0.012127942840308095
8972,435056215,26 Buckingham Street,Richmond,3121,625,House,2,2,1,0,N,-37.81394306,145.0014837,0.007821043408631104,0.011165464611921444,0.012711896790015767
8973,435056075,210/172 Lennox Street,Richmond,3121,800,Apartment,2,2,1,0,N,-37.81860305,144.99432845,0.006309627703782566,0.002586207215293715,0.008052331150678136
8974,435054755,11 Shelley Street,Richmond,3121,450,House,2,1,0,0,N,-37.810682,144.993944,0.006656409869643379,0.010699960324829538,0.013976596765766867
8975,434737751,427 Punt Road,Richmond,3121,890,House,3,1,3,0,N,-37.827236,144.988622,0.0030684279362706065,0.0030684279362706065,0.002229037909054044
8976,434949083,504/154 Cremorne street,Cremorne,3121,430,Apartment,1,1,0,0,N,-37.82982804,144.99013501,0.003028673412582859,0.0030439581534720795,0.021251015774315745
8978,435133607,2/20 Bellevue Street,Richmond,3121,425,Unit,1,1,1,0,N,-37.82433453,145.01346703,0.002886833905850771,0.00347732224562556,0.017882316684351814
8979,435048763,7/65 York Street,Richmond,3121,350,House,1,1,1,0,N,-37.81308641,144.99382301,0.005668946175171657,0.006265813062717786,0.01669582796200683
8980,431170638,8/185 Stawell Street,Richmond,3121,400,Apartment,2,1,1,0,N,-37.82599174,145.00977718,0.004439497420939286,0.004439497420939286,0.0045304877607502845
8981,435019795,2 Wells Street,Richmond,3121,750,House,3,1,1,0,N,-37.811293,145.003367,0.0005160009689968386,0.005413955762659032,0.01946313790219593
8982,434796015,13 Mckay St,Richmond,3121,825,House,3,1,0,0,N,-37.811631,145.004187,0.008354569169033224,0.0032940652695443206,0.008273213764900209
8983,431279338,2/107-109 Swan Street,Richmond,3121,550,Apartment,2,1,0,0,N,-37.82517118,144.99479321,0.006499211894318117,0.0014348719271449427,0.010435843168966157
8984,435060435,13/357 Church St,Richmond,3121,226,Studio,0,1,0,0,N,-37.82326097,144.99860314,0.0028426196859503866,0.004396847243051807,0.01302133898177385
8985,434998883,29 Berry Street,Richmond,3121,795,House,3,1,0,0,N,-37.819187,144.998576,0.0059366500333143295,0.004176416887466304,0.01310816154987391
8986,434077891,37 Stephenson Street,Cremorne,3121,500,House,2,1,0,0,N,-37.828431,144.993725,0.008354569169033224,0.0032940652695443206,0.008273213764900209
8987,435135887,2/6 Kent Street,Richmond,3121,570,Apartment,2,2,1,0,N,-37.81473488,145.00045219,0.0060143370374458735,0.005828211561020769,0.007471161221648839
8988,435125335,116/45 York Street,Richmond,3121,560,Apartment,2,2,1,0,N,-37.81300531,144.99303717,0.003066657201279441,0.003066657201279441,0.0023938477374405823
8989,426289962,318 Victoria Street,Richmond,3121,1100,House,5,2,4,0,N,-37.810864,145.002027,0.0015709593350855299,0.0020568427340157476,0.017288667578276042
8990,422744882,101/229 Bridge Road,Richmond,3121,355,Apartment,1,1,0,0,N,-37.818096,144.997349,0.0013870724566335873,0.005939738209714776,0.01841213540033303
8991,435118199,5/17 Stillman St,Richmond,3121,325,Flat,1,1,1,0,N,-37.82169433,145.00986726,0.003194473509047163,0.003194473509047163,0.011302195406181086
8992,422982962,20 Lord Street,Richmond,3121,790,Townhouse,2,2,2,1,N,-37.820548,145.004572,0.008582262446764733,0.008671014906285086,0.01217370637500978
8993,435097495,Unit 109/183 Bridge Road,Richmond,3121,650,Townhouse,2,2,1,0,N,-37.81805056,144.99598046,0.0015522989402709348,0.0048885388410055105,0.019453746991259725
8994,425313930,10/47 Rowena Pde,Richmond,3121,250,Studio,0,1,0,0,N,-37.820381,144.992027,0.00696963699922156,0.006397355633468008,0.006076757383732831
8995,435097011,ID:21099288/38 Elizabeth Street,Richmond,3121,510,Apartment,2,2,1,0,N,-37.81126862,144.99281524,0.005888611623301791,0.006564976408943268,0.018443895902165858
8996,435096599,3/275 Burnley St,Richmond,3121,300,Unit,1,1,1,0,N,-37.8229946,145.0078695,0.005494244371205667,0.006173472978026039,0.018838537008230682
8997,430954222,8B Allowah Terrace,Richmond,3121,875,Townhouse,3,1,2,0,N,-37.818702,144.995885,0.0012016066205287686,0.005717651009868747,0.01914025262294449
8998,434148391,11 Berry Street,Richmond,3121,950,House,3,3,2,0,N,-37.819103,144.997805,0.008354569169033224,0.0032940652695443206,0.008273213764900209
9000,435045479,54 Lyndhurst Street,Richmond,3121,700,House,3,2,1,0,N,-37.82070146,145.00029068,0.003028673412582859,0.0030439581534720795,0.021251015774315745
9001,421695670,29 James Street,Richmond,3121,660,Townhouse,2,1,1,0,N,-37.827442,145.00063,0.004281646748462775,0.004281646748462775,0.003877344075320602
9002,435003695,59B Somerset Street,Richmond,3121,750,Townhouse,3,2,0,1,N,-37.815609,145.003221,0.0034854109760639952,0.0034854109760639952,0.02384409196996581
9004,422135926,3/15 Fraser Street,Richmond,3121,300,Apartment,1,1,1,0,N,-37.820331,145.006536,0.008078940973018485,0.0017846476529881975,0.00778857204146622
9005,422503458,1/24 Bennett Street,Richmond,3121,400,Apartment,2,1,1,0,N,-37.812388,145.005953,0.008354569169033224,0.0032940652695443206,0.008273213764900209
9006,435146427,26/219-227 Auburn Road,Hawthorn,3122,460,Apartment,2,1,1,0,N,-37.827925,145.044218,0.004253251281968692,0.004908081220543967,0.020854871365404985
9007,435146599,6/129-131 Riversdale Road,Hawthorn,3122,380,Unit,1,1,1,0,N,-37.828962,145.037499,0.00793382152559997,0.004903231995326596,0.009488476379271308
9008,435145747,13/564 Glenferrie Road,Hawthorn,3122,425,Unit,1,1,1,0,N,-37.827302,145.03468,0.0041654526765018745,0.0041654526765018745,0.003757959020529504
9009,435045475,408 Auburn Road,Hawthorn,3122,830,House,3,2,2,0,N,-37.83546,145.042426,0.008354569169033224,0.0032940652695443206,0.008273213764900209
9010,435045471,1/1 Austin Street,Hawthorn,3122,690,Townhouse,3,1,2,0,N,-37.82304635,145.0221278,0.00758585130357048,0.001558030808429236,0.009904685759782183
9011,434941291,2/62 Auburn Parade,Hawthorn,3122,350,Unit,1,1,0,0,N,-37.82639559,145.05551909,0.008141651205552523,0.001462161123988536,0.007796337560193096
9012,435144243,223/2 Golding Street,Hawthorn,3122,380,Apartment,1,1,1,0,N,-37.82214696,145.03288692,0.00804329989841172,0.0017943635795656904,0.009686941264155946
9013,434940255,38 Fordholm Road,Hawthorn,3122,1050,Townhouse,4,2,2,0,N,-37.832876,145.030135,0.0054669012246459,0.005003353775222503,0.020033623960722148
9014,434939971,5/34 Elphin Grove,Hawthorn,3122,350,Apartment,1,1,1,0,N,-37.81788,145.042008,0.005748289036733066,0.006715065826163857,0.01579979889269256
9015,434835667,3/26 Oak Street,Hawthorn,3122,350,Apartment,1,1,1,0,N,-37.81421151,145.01874949,0.00521076289998242,0.00521076289998242,0.015334537815007456
9016,435143671,9/63 Berkeley Street,Hawthorn,3122,460,Apartment,2,1,1,0,N,-37.834324,145.036414,0.0037214953277544404,0.0037214953277544404,0.02309381384859956
9017,435141895,301/157-163 Burwood Road,Hawthorn,3122,420,Apartment,2,1,1,0,N,-37.82120903,145.02827453,0.0024486226740530652,0.0024486226740530652,0.013690016544914084
9018,435041023,16/19 Park Street,Hawthorn,3122,420,Apartment,1,1,1,0,N,-37.819843,145.037559,0.006948548256481591,0.007081830545312285,0.01641439110879319
9019,435040659,5 Scotch Circuit,Hawthorn,3122,850,Townhouse,3,2,2,0,N,-37.835217,145.04144,0.0038621503077960256,0.006395059421136614,0.017965321733832324
9020,435140443,102/21 Riversdale Road,Hawthorn,3122,800,Apartment,2,2,2,0,N,-37.82780466,145.02742764,0.007768827582062666,0.014473567701136622,0.014118396580348797
9021,435140431,8 Gibney Street,Hawthorn,3122,750,House,4,1,2,0,N,-37.82302,145.025466,0.0070193825324252335,0.012234525562372143,0.016503822058442825
9022,435139439,321/6 Lisson Grove,Hawthorn,3122,570,Apartment,2,1,1,0,N,-37.82642546,145.02703339,0.003114751950391327,0.003114751950391327,0.01660216491040799
9023,431070806,10/45 Church Street,Hawthorn,3122,415,Apartment,2,1,1,0,N,-37.814697,145.022184,0.0036553780325460183,0.007482627223152529,0.017870340068415622
9024,434930999,90 Hawthorn Grove,Hawthorn,3122,995,Townhouse,2,2,3,1,N,-37.81626578,145.03612215,0.00601905604163186,0.00601905604163186,0.018085243831156853
9025,435035259,7/24 Lisson Grove,Hawthorn,3122,350,Apartment,2,1,1,0,N,-37.826699,145.029322,0.0077200086139794875,0.014901035970684024,0.014511258146702342
9026,435034551,3/11 Austin Street,Hawthorn,3122,435,Apartment,2,1,0,0,N,-37.823599,145.022929,0.008259958704715022,0.008259958704715022,0.017480890200556196
9027,435034223,102 Morang Road,Hawthorn,3122,650,House,3,1,2,0,N,-37.826584,145.023542,0.002484024024354457,0.002484024024354457,0.015843601842812645
9028,435033071,9/488 Glenferrie Road,Hawthorn,3122,450,Apartment,2,1,1,0,N,-37.83236958,145.03376225,0.007565530089961722,0.012042458118747797,0.017049253976122804
9029,434732047,905/18 Lilydale Grove,Hawthorn,3122,1800,Apartment,3,3,2,0,N,-37.82322909,145.04714237,0.002927014933335861,0.013100710225777017,0.012370626597715073
9030,435029151,74C Riversdale Road,Hawthorn,3122,695,Townhouse,2,2,1,0,N,-37.8287059,145.03250302,0.006059168672335857,0.006059168672335857,0.022819117533332173
9031,434622019,1/15 Corsewall Close,Hawthorn,3122,750,Townhouse,3,1,2,0,N,-37.81638128,145.04432743,0.0063918563813543244,0.0063918563813543244,0.02174484922918939
9032,435128783,474 Burwood Road,Hawthorn,3122,850,House,4,3,2,0,N,-37.823451,145.041008,0.007492555939919227,0.014339734757398994,0.01396859697010272
9033,435027175,3/162 Power Street,Hawthorn,3122,750,Townhouse,3,1,1,0,N,-37.825013,145.025538,0.003692613166854731,0.003692613166854731,0.0220735070163303
9034,420338274,G01/2 Tweed Street,Hawthorn,3122,425,Apartment,1,1,1,0,N,-37.821383,145.029146,0.003628624546592149,0.003628624546592149,0.023486533062594874
9035,435025571,2/16 Corsewall Close,Hawthorn,3122,510,Unit,2,1,1,0,N,-37.816365,145.044093,0.005060704651116349,0.005644945984302723,0.016654385103201122
9036,435126375,2/16 Liddiard Street,Hawthorn,3122,825,Townhouse,3,2,2,0,N,-37.81912933,145.0375448,0.007693865720255815,0.007693865720255815,0.02120715744558213
9037,435126207,29/70 Church Street,Hawthorn,3122,470,Apartment,2,1,1,0,N,-37.81529536,145.02103791,0.001091744916404484,0.011262273321242751,0.010474646608005941
9039,435121567,8/66 Auburn Road,Hawthorn,3122,400,Apartment,2,1,0,0,N,-37.820367,145.045237,0.002400830075730877,0.0071267071535512285,0.019121876917613252
9040,435118655,2/474 Glenferrie Road,Hawthorn,3122,520,Apartment,2,1,1,0,N,-37.8338069,145.0335047,0.005236575407636341,0.005236575407636341,0.011929419181166532
9041,434828219,G06/143-147 Riversdale Road,Hawthorn,3122,525,Apartment,2,1,1,0,N,-37.8291219,145.03880114,0.005966721126368101,0.007938852624909006,0.0069836065897183885
9042,435022503,5/45 Evansdale Road,Hawthorn,3122,495,Apartment,2,1,1,0,N,-37.82332839,145.02339111,0.0024528521358017723,0.0024528521358017723,0.011144481109488975
9043,435115647,11/197 Auburn Road,Hawthorn,3122,350,Apartment,1,1,1,0,N,-37.8266,145.04447,0.0034652407801131456,0.0034652407801131456,0.020658615182635832
9044,435022443,5/2 Grattan Street,Hawthorn,3122,495,Apartment,2,1,2,0,N,-37.81770736,145.01656579,0.002739089280353483,0.005829792096275775,0.01927803351707836
9045,434714811,76 Liddiard Street,Hawthorn,3122,460,House,2,1,2,0,N,-37.819656,145.042006,0.003552565274754158,0.00895194001495678,0.008035438272517069
9046,434816199,6/2 Calvin Street,Hawthorn,3122,350,Apartment,1,1,1,0,N,-37.81504,145.018193,0.001926646049470917,0.001926646049470917,0.01408630416396955
9047,434703719,37 Henrietta Street,Hawthorn,3122,800,House,3,1,1,0,N,-37.827933,145.037413,0.006661244403265144,0.009946456504692518,0.015528996007471057
9048,435013971,308/81 Riversdale Road,Hawthorn,3122,400,Apartment,1,1,1,0,N,-37.82847986,145.03339491,0.0025352666527256123,0.0025352666527256123,0.021758189993665564
9049,434806171,8/51 Kinkora Road,Hawthorn,3122,425,Unit,2,1,1,0,N,-37.816899,145.035013,0.007350654375074685,0.012655526205639693,0.016845502638454003
9050,434556227,111A Auburn Road,Hawthorn,3122,495,Apartment,3,1,0,0,N,-37.82282775,145.04518171,0.006985511076504457,0.006985511076504457,0.02272751383236386
9051,434803219,6/42 Morang Road,Hawthorn,3122,350,Apartment,1,1,1,0,N,-37.82311865,145.02385387,0.0018199113349964629,0.010370117553192802,0.009514777962053385
9052,435109947,7/16 Creswick Street,Hawthorn,3122,470,Unit,2,1,1,0,N,-37.816782,145.016249,0.004133789074464769,0.012482989902743331,0.01193325469067105
9053,435108511,7/25 Haines Street,Hawthorn,3122,350,Apartment,1,1,1,0,N,-37.81664514,145.04142721,0.001737592875202123,0.001737592875202123,0.022854371769968386
